transaction_id,customer_id,visit_date,total_spending
T001951,1500,2024-09-26,95937
T004447,1372,2024-09-26,229066
T004407,1110,2024-09-26,292830
T001751,1347,2024-09-26,437902
T002021,1138,2024-09-26,75491
T000724,1204,2024-09-26,268843
T004840,1438,2024-09-26,54725
T000188,1152,2024-09-26,367786
T000312,1107,2024-09-27,308609
T002128,1432,2024-09-27,271420
T006042,1300,2024-09-27,439386
T006802,1249,2024-09-27,391540
T002210,1192,2024-09-27,432126
T006046,1137,2024-09-27,486314
T007678,1090,2024-09-27,208766
T007630,1036,2024-09-27,24213
T000024,1027,2024-09-27,28981
T002447,1460,2024-09-28,410081
T005900,1272,2024-09-28,493514
T000916,1175,2024-09-28,491069
T004340,1139,2024-09-28,321743
T004370,1202,2024-09-28,200499
T004634,1060,2024-09-28,274988
T003524,1278,2024-09-28,446506
T000765,1173,2024-09-28,68022
T003269,1088,2024-09-28,103460
T000015,1153,2024-09-28,87804
T003052,1219,2024-09-28,65950
T006037,1165,2024-09-28,344696
T004431,1076,2024-09-28,245571
T002747,1225,2024-09-28,293474
T003648,1273,2024-09-28,188904
T003634,1471,2024-09-28,288267
T007653,1343,2024-09-29,411988
T003354,1380,2024-09-29,350182
T005539,1471,2024-09-29,321749
T004596,1194,2024-09-29,208207
T007195,1006,2024-09-29,53645
T004327,1230,2024-09-29,105107
T002405,1271,2024-09-29,439471
T005960,1151,2024-09-29,287983
T006256,1046,2024-09-29,314676
T001118,1463,2024-09-29,447685
T005576,1002,2024-09-29,193714
T001351,1477,2024-09-30,35115
T003567,1084,2024-09-30,29179
T000147,1410,2024-09-30,365677
T000423,1269,2024-09-30,408175
T001701,1139,2024-09-30,200934
T000167,1137,2024-09-30,77788
T006918,1463,2024-09-30,60429
T004048,1328,2024-09-30,54571
T002495,1468,2024-09-30,251362
T006950,1301,2024-09-30,430346
T002086,1391,2024-09-30,367364
T002859,1476,2024-10-01,35015
T003201,1233,2024-10-01,273189
T001877,1473,2024-10-01,442618
T001002,1119,2024-10-01,331381
T000670,1377,2024-10-01,290526
T006138,1266,2024-10-01,91602
T003724,1117,2024-10-01,456990
T004859,1442,2024-10-01,152053
T006706,1348,2024-10-01,22988
T006172,1352,2024-10-01,493068
T005806,1447,2024-10-01,404891
T003607,1209,2024-10-01,274770
T004528,1128,2024-10-01,229421
T004655,1048,2024-10-01,155701
T004187,1079,2024-10-01,372299
T005557,1200,2024-10-01,42152
T002957,1430,2024-10-01,364864
T006903,1065,2024-10-01,143670
T006853,1214,2024-10-01,255530
T000502,1406,2024-10-02,82651
T004480,1234,2024-10-02,334106
T002333,1102,2024-10-02,360753
T004132,1345,2024-10-02,194811
T000485,1412,2024-10-02,334326
T005119,1446,2024-10-02,109831
T002387,1180,2024-10-02,264348
T002833,1048,2024-10-03,415292
T000010,1041,2024-10-03,416707
T000703,1498,2024-10-03,123536
T006761,1465,2024-10-03,153637
T004255,1039,2024-10-03,392335
T005306,1269,2024-10-03,57748
T001141,1292,2024-10-03,62864
T003436,1228,2024-10-04,158665
T004175,1443,2024-10-04,301194
T002828,1041,2024-10-04,391513
T004272,1061,2024-10-04,434976
T003255,1204,2024-10-04,299677
T002032,1337,2024-10-04,128177
T001124,1343,2024-10-04,312560
T003241,1471,2024-10-04,404462
T007612,1058,2024-10-04,20068
T007223,1054,2024-10-04,322770
T003551,1175,2024-10-04,225714
T005975,1430,2024-10-04,210679
T006663,1172,2024-10-05,458054
T000982,1336,2024-10-05,188828
T006835,1439,2024-10-05,75361
T003321,1101,2024-10-05,209668
T002433,1409,2024-10-05,233168
T002435,1294,2024-10-05,406377
T001709,1491,2024-10-05,283580
T006181,1124,2024-10-05,244589
T007490,1179,2024-10-06,453601
T005052,1394,2024-10-06,113676
T006068,1138,2024-10-06,311548
T001220,1125,2024-10-06,218573
T007188,1461,2024-10-06,228267
T005621,1191,2024-10-06,426088
T000611,1349,2024-10-07,263626
T007839,1310,2024-10-07,48604
T007516,1022,2024-10-07,195542
T007067,1146,2024-10-07,122342
T001240,1164,2024-10-07,303728
T005575,1240,2024-10-07,150431
T004479,1201,2024-10-07,464540
T006287,1471,2024-10-07,380596
T004043,1083,2024-10-07,225696
T004630,1059,2024-10-07,21310
T004725,1218,2024-10-07,147873
T002402,1108,2024-10-07,217935
T004435,1414,2024-10-07,190799
T004989,1128,2024-10-07,421252
T004814,1027,2024-10-07,353138
T005925,1411,2024-10-08,238474
T006278,1245,2024-10-08,468960
T003302,1421,2024-10-08,454417
T004055,1331,2024-10-08,327312
T004114,1058,2024-10-08,403801
T005049,1050,2024-10-08,283013
T002029,1118,2024-10-08,364776
T006841,1026,2024-10-08,406917
T001641,1105,2024-10-08,308363
T004627,1206,2024-10-08,113550
T005648,1366,2024-10-08,476239
T001867,1003,2024-10-08,241746
T001216,1010,2024-10-08,275536
T004591,1232,2024-10-08,83411
T000901,1257,2024-10-08,396837
T003678,1421,2024-10-08,418231
T002693,1494,2024-10-09,252415
T001586,1219,2024-10-09,181017
T004871,1029,2024-10-09,318358
T007147,1315,2024-10-09,45221
T001681,1008,2024-10-09,357044
T003739,1181,2024-10-09,447769
T005847,1202,2024-10-09,471286
T005547,1360,2024-10-09,263627
T005947,1469,2024-10-10,73520
T001068,1129,2024-10-10,352377
T001515,1254,2024-10-10,284837
T003884,1185,2024-10-10,298137
T004624,1339,2024-10-10,332564
T006705,1266,2024-10-10,203564
T006235,1123,2024-10-10,172067
T003554,1216,2024-10-10,194120
T003343,1028,2024-10-10,210701
T002003,1260,2024-10-10,60658
T001435,1042,2024-10-10,392997
T007748,1324,2024-10-10,34620
T001114,1133,2024-10-10,225786
T006815,1269,2024-10-10,286744
T004267,1299,2024-10-11,438818
T005870,1094,2024-10-11,68850
T003493,1214,2024-10-11,207381
T000721,1416,2024-10-11,285836
T006245,1479,2024-10-11,416792
T002963,1359,2024-10-11,288803
T005707,1044,2024-10-11,42769
T003112,1264,2024-10-11,134688
T004771,1340,2024-10-12,403021
T002526,1227,2024-10-12,79789
T001807,1302,2024-10-12,320279
T004245,1348,2024-10-12,368294
T001291,1218,2024-10-12,325434
T000023,1469,2024-10-12,288113
T002703,1019,2024-10-12,371020
T004401,1302,2024-10-12,114472
T007476,1052,2024-10-12,422204
T002278,1047,2024-10-12,297792
T007530,1247,2024-10-12,198501
T004971,1230,2024-10-12,151642
T004600,1006,2024-10-13,293219
T006776,1025,2024-10-13,174339
T002866,1395,2024-10-13,103190
T006909,1427,2024-10-13,441736
T000020,1117,2024-10-13,438681
T004781,1381,2024-10-13,446095
T007869,1212,2024-10-13,129119
T005179,1224,2024-10-13,293006
T007339,1192,2024-10-13,280381
T005125,1479,2024-10-13,94861
T001255,1150,2024-10-13,88354
T005964,1071,2024-10-13,196010
T002101,1044,2024-10-14,250413
T005791,1288,2024-10-14,375125
T005452,1400,2024-10-14,77300
T001835,1407,2024-10-14,267547
T001920,1394,2024-10-14,161854
T002737,1127,2024-10-14,177306
T007575,1192,2024-10-14,375281
T002849,1056,2024-10-14,372771
T000384,1090,2024-10-14,47215
T007205,1174,2024-10-14,190110
T004671,1355,2024-10-14,201678
T003564,1241,2024-10-14,95503
T003361,1100,2024-10-14,282051
T006550,1123,2024-10-14,415667
T005507,1387,2024-10-14,498419
T005538,1303,2024-10-14,223056
T004259,1111,2024-10-14,385860
T001263,1011,2024-10-14,132637
T005574,1059,2024-10-15,385648
T002681,1017,2024-10-15,348333
T004873,1019,2024-10-15,238153
T006163,1089,2024-10-15,158878
T006927,1466,2024-10-15,351627
T001644,1120,2024-10-15,494579
T004835,1500,2024-10-15,31171
T003714,1499,2024-10-15,349669
T004999,1045,2024-10-16,498575
T001317,1005,2024-10-16,268797
T001901,1121,2024-10-16,495493
T007857,1071,2024-10-16,289457
T005160,1208,2024-10-16,170348
T000232,1379,2024-10-16,356999
T000165,1117,2024-10-16,284407
T005021,1207,2024-10-16,250748
T005756,1071,2024-10-16,135095
T004892,1315,2024-10-17,83805
T000832,1186,2024-10-17,53550
T000834,1125,2024-10-17,433655
T005193,1095,2024-10-17,418488
T001052,1098,2024-10-17,217270
T004628,1320,2024-10-17,191929
T007797,1346,2024-10-17,196438
T001991,1113,2024-10-17,376611
T002740,1485,2024-10-17,124570
T006988,1344,2024-10-17,322445
T007645,1119,2024-10-18,331295
T000696,1103,2024-10-18,76878
T003688,1216,2024-10-18,169816
T005473,1211,2024-10-18,133286
T004294,1458,2024-10-18,382710
T000601,1093,2024-10-18,444223
T000057,1296,2024-10-18,361530
T007106,1279,2024-10-18,323147
T002057,1231,2024-10-18,298352
T002524,1203,2024-10-18,481305
T002173,1043,2024-10-18,205046
T003400,1227,2024-10-18,334808
T001894,1090,2024-10-18,465401
T005138,1018,2024-10-19,195748
T007198,1215,2024-10-19,30691
T006151,1237,2024-10-19,117547
T001071,1455,2024-10-19,79547
T007440,1113,2024-10-19,124004
T001176,1459,2024-10-19,117375
T005808,1106,2024-10-19,224463
T004018,1204,2024-10-19,201854
T001624,1034,2024-10-19,367831
T001246,1175,2024-10-19,404828
T000564,1440,2024-10-19,470242
T006035,1126,2024-10-19,370049
T000250,1414,2024-10-19,310692
T007271,1383,2024-10-20,163977
T003243,1466,2024-10-20,469426
T003042,1411,2024-10-20,466295
T006004,1034,2024-10-20,430548
T007449,1295,2024-10-20,225253
T004170,1481,2024-10-20,174969
T003569,1361,2024-10-20,168659
T001396,1038,2024-10-21,38330
T000497,1324,2024-10-21,105834
T005115,1355,2024-10-21,122617
T000743,1410,2024-10-21,86600
T006498,1047,2024-10-22,71052
T004230,1244,2024-10-22,320065
T002182,1198,2024-10-22,359805
T000036,1173,2024-10-22,431896
T005738,1346,2024-10-22,495313
T001623,1196,2024-10-22,24522
T003640,1390,2024-10-22,210690
T007572,1065,2024-10-22,371667
T006547,1292,2024-10-22,165765
T005467,1073,2024-10-22,194953
T003684,1426,2024-10-23,249351
T002212,1319,2024-10-23,116623
T000926,1367,2024-10-23,312338
T004427,1261,2024-10-23,177038
T005734,1400,2024-10-23,132620
T003329,1281,2024-10-23,106437
T005337,1331,2024-10-23,250273
T002798,1049,2024-10-23,190116
T006515,1138,2024-10-23,347980
T006209,1314,2024-10-23,444824
T002782,1350,2024-10-23,287310
T004660,1250,2024-10-23,136972
T000187,1159,2024-10-24,98743
T006259,1044,2024-10-24,424279
T001477,1310,2024-10-24,201326
T003940,1379,2024-10-24,60205
T003452,1283,2024-10-24,410112
T006016,1329,2024-10-24,395433
T001461,1276,2024-10-24,411029
T003517,1096,2024-10-24,384494
T001259,1419,2024-10-24,208717
T005827,1150,2024-10-24,434109
T000179,1423,2024-10-24,246710
T005286,1229,2024-10-25,218831
T002286,1468,2024-10-25,291959
T001325,1050,2024-10-25,151458
T000473,1365,2024-10-25,76680
T002947,1435,2024-10-25,349586
T002345,1404,2024-10-25,418181
T004695,1490,2024-10-25,280851
T006701,1123,2024-10-25,226353
T005829,1247,2024-10-25,468520
T002857,1444,2024-10-25,297721
T005782,1390,2024-10-25,389651
T001892,1086,2024-10-25,262625
T005811,1401,2024-10-25,43439
T005805,1379,2024-10-25,392265
T006212,1454,2024-10-25,276697
T005287,1497,2024-10-25,193804
T000911,1468,2024-10-26,212249
T002260,1178,2024-10-26,417152
T004242,1410,2024-10-26,420235
T006859,1439,2024-10-26,47431
T001513,1349,2024-10-26,70697
T001912,1211,2024-10-26,107844
T004670,1209,2024-10-27,178349
T002315,1275,2024-10-27,297778
T001236,1202,2024-10-27,38318
T000869,1130,2024-10-27,98860
T002187,1005,2024-10-27,305201
T002481,1270,2024-10-27,297004
T007642,1336,2024-10-27,302383
T004196,1356,2024-10-27,164407
T007790,1079,2024-10-27,54187
T002607,1260,2024-10-27,84482
T004171,1352,2024-10-27,305154
T003328,1431,2024-10-27,475502
T006908,1343,2024-10-27,29327
T005944,1465,2024-10-27,166101
T001944,1014,2024-10-28,78465
T002695,1395,2024-10-28,375893
T003168,1424,2024-10-28,190209
T006024,1335,2024-10-28,30910
T000636,1214,2024-10-28,318078
T004133,1291,2024-10-28,198810
T007491,1198,2024-10-28,166104
T005962,1270,2024-10-28,133154
T005069,1110,2024-10-29,299360
T003334,1467,2024-10-29,499839
T005224,1006,2024-10-29,378591
T000142,1466,2024-10-29,112529
T004377,1303,2024-10-29,99737
T003158,1173,2024-10-29,264042
T000734,1383,2024-10-29,223941
T001666,1200,2024-10-29,137862
T006299,1095,2024-10-29,212487
T001715,1008,2024-10-29,197058
T001921,1024,2024-10-29,193074
T002622,1087,2024-10-29,187806
T007014,1403,2024-10-29,124919
T002985,1152,2024-10-29,267600
T000324,1047,2024-10-29,292889
T006869,1253,2024-10-30,149132
T007781,1338,2024-10-30,283069
T004812,1038,2024-10-30,361762
T007716,1089,2024-10-30,466694
T006449,1054,2024-10-30,310068
T004168,1266,2024-10-30,80616
T002142,1069,2024-10-30,472267
T004243,1403,2024-10-31,74512
T000466,1017,2024-10-31,465085
T002379,1277,2024-10-31,226494
T007586,1335,2024-10-31,382315
T006995,1429,2024-10-31,102504
T007510,1439,2024-10-31,233123
T004199,1025,2024-10-31,41677
T003360,1397,2024-10-31,230694
T004192,1405,2024-10-31,207219
T005092,1166,2024-11-01,145172
T001034,1450,2024-11-01,140388
T003304,1186,2024-11-01,309669
T003964,1049,2024-11-01,290311
T000791,1438,2024-11-01,97017
T002111,1441,2024-11-01,495241
T003486,1331,2024-11-01,219891
T007310,1387,2024-11-01,323700
T002586,1174,2024-11-01,466225
T000195,1293,2024-11-01,284531
T001323,1230,2024-11-02,161294
T002049,1074,2024-11-02,94319
T007005,1407,2024-11-02,326734
T003239,1205,2024-11-02,28177
T002942,1365,2024-11-02,419877
T003413,1013,2024-11-02,348019
T001371,1237,2024-11-03,100382
T007758,1341,2024-11-03,324280
T003007,1140,2024-11-03,108114
T003483,1307,2024-11-03,305694
T000383,1176,2024-11-03,405939
T004952,1059,2024-11-03,209607
T005533,1070,2024-11-03,55094
T003811,1421,2024-11-03,35231
T001229,1068,2024-11-03,450362
T004144,1295,2024-11-03,310318
T007620,1023,2024-11-03,396140
T002423,1124,2024-11-03,228963
T004948,1434,2024-11-04,150145
T000578,1257,2024-11-04,175739
T001669,1401,2024-11-04,248360
T007221,1176,2024-11-04,176131
T004011,1488,2024-11-05,58469
T004260,1480,2024-11-05,221107
T001671,1343,2024-11-05,403219
T001137,1117,2024-11-05,452708
T007267,1484,2024-11-05,87078
T007095,1141,2024-11-05,254818
T002651,1177,2024-11-05,418496
T001811,1151,2024-11-05,154845
T003927,1191,2024-11-05,216983
T003921,1123,2024-11-05,243989
T004223,1145,2024-11-05,305797
T000903,1276,2024-11-06,393140
T006686,1416,2024-11-06,120063
T004799,1413,2024-11-06,257285
T004929,1339,2024-11-06,458101
T000986,1375,2024-11-06,225714
T004169,1073,2024-11-06,262493
T006830,1495,2024-11-06,144581
T002080,1408,2024-11-06,339216
T004643,1235,2024-11-06,53149
T002179,1098,2024-11-06,309169
T000813,1050,2024-11-06,158997
T001012,1303,2024-11-06,224196
T004020,1379,2024-11-06,251979
T003183,1415,2024-11-06,67951
T005340,1265,2024-11-07,212144
T002685,1059,2024-11-07,151515
T000709,1305,2024-11-07,417504
T005779,1151,2024-11-07,401339
T007082,1191,2024-11-07,490382
T001568,1485,2024-11-07,466029
T003104,1184,2024-11-07,220878
T004531,1017,2024-11-07,24333
T001375,1104,2024-11-07,44009
T004029,1002,2024-11-07,242716
T000377,1124,2024-11-08,360327
T000547,1375,2024-11-08,47476
T000844,1282,2024-11-08,499187
T000883,1440,2024-11-08,372690
T005203,1191,2024-11-08,84005
T005719,1164,2024-11-08,483996
T000233,1039,2024-11-08,36575
T005636,1273,2024-11-08,45223
T005152,1393,2024-11-08,269241
T006993,1484,2024-11-08,140135
T001243,1439,2024-11-08,45968
T003982,1369,2024-11-09,360081
T001931,1202,2024-11-09,416742
T005854,1256,2024-11-09,221513
T002498,1206,2024-11-09,58233
T002188,1002,2024-11-09,99244
T000040,1476,2024-11-09,187022
T006561,1047,2024-11-09,459378
T006237,1187,2024-11-09,289861
T000512,1270,2024-11-09,190505
T006404,1294,2024-11-10,43119
T002850,1321,2024-11-10,427549
T006504,1320,2024-11-10,34425
T004649,1348,2024-11-10,275052
T004135,1002,2024-11-10,125137
T002635,1467,2024-11-10,379783
T007008,1016,2024-11-10,423837
T007363,1306,2024-11-10,488972
T003667,1039,2024-11-10,405352
T006539,1178,2024-11-10,85435
T004800,1455,2024-11-10,324055
T001656,1444,2024-11-10,376211
T003340,1101,2024-11-10,337582
T004843,1304,2024-11-10,408044
T001353,1303,2024-11-10,253553
T002614,1194,2024-11-11,148514
T007684,1444,2024-11-11,333858
T007634,1219,2024-11-11,108918
T002625,1214,2024-11-11,227526
T002655,1049,2024-11-11,264525
T001020,1452,2024-11-11,299754
T003131,1188,2024-11-11,185792
T000737,1084,2024-11-11,378963
T001402,1151,2024-11-11,241437
T004667,1480,2024-11-12,464162
T002665,1295,2024-11-12,124273
T001081,1316,2024-11-12,388543
T000262,1158,2024-11-12,386099
T005901,1241,2024-11-12,365796
T000723,1370,2024-11-12,209099
T001207,1406,2024-11-12,352643
T005463,1250,2024-11-12,439238
T007786,1107,2024-11-12,187820
T005242,1127,2024-11-12,414367
T001906,1075,2024-11-12,492166
T001154,1496,2024-11-13,340943
T006416,1065,2024-11-13,48634
T002072,1057,2024-11-13,286100
T000230,1096,2024-11-13,119252
T007782,1404,2024-11-13,71595
T004732,1146,2024-11-13,205353
T007648,1413,2024-11-13,203643
T004181,1065,2024-11-13,374805
T005874,1025,2024-11-13,65113
T006736,1334,2024-11-13,193793
T000427,1181,2024-11-14,434927
T000103,1291,2024-11-14,497033
T006465,1429,2024-11-14,161367
T003935,1194,2024-11-14,134944
T002696,1333,2024-11-14,474318
T005283,1187,2024-11-14,378962
T006512,1497,2024-11-14,178563
T005661,1060,2024-11-14,293709
T006609,1357,2024-11-14,31160
T002233,1270,2024-11-14,111005
T007656,1097,2024-11-14,86723
T007423,1032,2024-11-15,78951
T004715,1386,2024-11-15,304712
T003928,1217,2024-11-15,51449
T007837,1408,2024-11-15,286051
T007713,1199,2024-11-15,61616
T003327,1452,2024-11-15,262723
T003072,1328,2024-11-15,403054
T003540,1181,2024-11-15,354788
T004162,1290,2024-11-15,76152
T007805,1433,2024-11-15,287421
T004896,1268,2024-11-15,77467
T003471,1313,2024-11-16,277476
T000272,1494,2024-11-16,195112
T005968,1381,2024-11-16,123313
T007101,1199,2024-11-16,468149
T003939,1423,2024-11-16,419806
T005130,1181,2024-11-16,464273
T007172,1305,2024-11-16,27087
T005358,1371,2024-11-16,426356
T003821,1482,2024-11-17,393096
T004486,1047,2024-11-17,110933
T003425,1387,2024-11-17,464740
T002690,1397,2024-11-17,188276
T005085,1101,2024-11-17,286336
T003200,1401,2024-11-17,481198
T000093,1296,2024-11-17,472669
T006654,1379,2024-11-17,35935
T005495,1140,2024-11-17,469737
T001414,1323,2024-11-17,80840
T001823,1269,2024-11-17,358037
T001696,1232,2024-11-17,318030
T002054,1090,2024-11-17,387770
T007097,1037,2024-11-17,374052
T003901,1287,2024-11-18,365938
T001973,1314,2024-11-18,271060
T006586,1090,2024-11-18,266150
T004619,1221,2024-11-18,28039
T006221,1356,2024-11-18,480077
T000626,1273,2024-11-18,25539
T003378,1162,2024-11-18,314542
T006622,1246,2024-11-18,275980
T006581,1108,2024-11-18,182057
T001808,1360,2024-11-18,186730
T007094,1376,2024-11-18,134506
T006189,1194,2024-11-18,458701
T000600,1145,2024-11-18,477183
T006067,1372,2024-11-18,466590
T000725,1264,2024-11-18,302517
T001237,1345,2024-11-18,164318
T004782,1405,2024-11-19,167215
T000295,1333,2024-11-19,326297
T001223,1152,2024-11-19,46015
T005469,1404,2024-11-19,449667
T001846,1191,2024-11-19,120956
T003657,1141,2024-11-19,368899
T003115,1488,2024-11-19,159489
T002887,1376,2024-11-19,475342
T000818,1420,2024-11-19,309761
T002075,1152,2024-11-19,371595
T002016,1090,2024-11-20,88582
T007893,1149,2024-11-20,166004
T001507,1146,2024-11-20,79486
T001439,1291,2024-11-20,303303
T007318,1352,2024-11-20,441229
T005623,1182,2024-11-20,329863
T007359,1022,2024-11-20,296800
T004704,1269,2024-11-20,160661
T003669,1187,2024-11-20,492617
T004233,1409,2024-11-20,328812
T000589,1280,2024-11-20,465345
T004450,1407,2024-11-21,433831
T003556,1188,2024-11-21,226604
T000359,1123,2024-11-21,30002
T002012,1124,2024-11-21,196660
T006683,1442,2024-11-21,336825
T006953,1343,2024-11-21,481464
T001134,1107,2024-11-21,421914
T005665,1058,2024-11-21,422648
T003122,1025,2024-11-22,412004
T004583,1429,2024-11-22,401767
T006969,1249,2024-11-22,296838
T004451,1045,2024-11-22,31164
T001015,1076,2024-11-22,336379
T002071,1188,2024-11-22,150223
T005956,1175,2024-11-22,68061
T001390,1456,2024-11-22,421702
T003420,1356,2024-11-23,338442
T006786,1319,2024-11-23,312174
T000162,1391,2024-11-23,23145
T006145,1374,2024-11-23,200100
T001183,1159,2024-11-23,100294
T005103,1476,2024-11-23,292196
T001472,1095,2024-11-23,166306
T001599,1013,2024-11-23,178829
T000661,1425,2024-11-23,436850
T002513,1164,2024-11-24,160441
T007233,1214,2024-11-24,231594
T004157,1483,2024-11-24,356473
T000912,1284,2024-11-24,409957
T007047,1015,2024-11-24,284743
T004899,1246,2024-11-24,383604
T000205,1497,2024-11-24,362315
T006003,1471,2024-11-24,209053
T003098,1464,2024-11-24,410909
T007091,1298,2024-11-24,186083
T002628,1401,2024-11-24,86786
